language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
pt,v1,1,131,137,estado,estado,estado,unknown,estado,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,132,138,forma,forma,forma,unknown,forma,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,133,139,novo,novo,novo,unknown,novo,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,134,140,pra,pra,pra,unknown,pra,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,135,141,seja,seja,seja,unknown,seja,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,136,142,dias,dias,dias,unknown,dias,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,137,143,maior,maior,maior,unknown,maior,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,138,144,outro,outro,outro,unknown,outro,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,139,145,primeiro,primeiro,primeiro,unknown,primeiro,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,140,146,será,será,será,unknown,será,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,141,147,cada,cada,cada,unknown,cada,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,142,148,lá,lá,lá,unknown,lá,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,143,149,qualquer,qualquer,qualquer,unknown,qualquer,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,144,150,sim,sim,sim,unknown,sim,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,145,151,acho,acho,acho,unknown,acho,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,146,152,menos,menos,menos,unknown,menos,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
pt,v1,1,147,153,alguém,alguém,alguém,unknown,alguém,wordfreq:pt,wordfreq_seeded;deterministically_filtered;structurally_curated
