language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
es,v1,1,105,110,cosas,cosas,cosas,unknown,cosas,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,106,111,gran,gran,gran,unknown,gran,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,107,112,menos,menos,menos,unknown,menos,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,108,113,nunca,nunca,nunca,unknown,nunca,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,109,114,personas,personas,personas,unknown,personas,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,110,115,tanto,tanto,tanto,unknown,tanto,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,111,117,antes,antes,antes,unknown,antes,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,112,118,poco,poco,poco,unknown,poco,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,113,119,sea,sea,sea,unknown,sea,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,114,120,había,había,había,unknown,había,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,115,121,tener,tener,tener,unknown,tener,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,116,122,trabajo,trabajo,trabajo,unknown,trabajo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,117,123,durante,durante,durante,unknown,durante,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,118,124,ellos,ellos,ellos,unknown,ellos,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,119,125,lugar,lugar,lugar,unknown,lugar,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,120,126,creo,creo,creo,unknown,creo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,121,127,cómo,cómo,cómo,unknown,cómo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,122,128,hecho,hecho,hecho,unknown,hecho,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,123,129,quiero,quiero,quiero,unknown,quiero,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,124,130,sólo,sólo,sólo,unknown,sólo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,125,131,aunque,aunque,aunque,unknown,aunque,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,126,132,contra,contra,contra,unknown,contra,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,127,133,cuenta,cuenta,cuenta,unknown,cuenta,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,128,134,decir,decir,decir,unknown,decir,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,129,135,gobierno,gobierno,gobierno,unknown,gobierno,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,130,136,país,país,país,unknown,país,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,131,137,soy,soy,soy,unknown,soy,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,132,138,todas,todas,todas,unknown,todas,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,133,139,casa,casa,casa,unknown,casa,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,134,140,estos,estos,estos,unknown,estos,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,135,141,forma,forma,forma,unknown,forma,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,136,142,he,he,he,unknown,he,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,137,143,nuevo,nuevo,nuevo,unknown,nuevo,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,138,144,sido,sido,sido,unknown,sido,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,139,145,él,él,él,unknown,él,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,140,146,aquí,aquí,aquí,unknown,aquí,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,141,147,ella,ella,ella,unknown,ella,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,142,148,estas,estas,estas,unknown,estas,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
es,v1,1,143,149,sí,sí,sí,unknown,sí,wordfreq:es,wordfreq_seeded;deterministically_filtered;structurally_curated
