language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
sv,v1,1,99,102,sin,sin,sin,unknown,sin,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,100,103,helt,helt,helt,unknown,helt,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,101,104,utan,utan,utan,unknown,utan,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,102,105,gå,gå,gå,unknown,gå,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,103,106,väl,väl,väl,unknown,väl,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,104,107,fick,fick,fick,unknown,fick,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,105,108,oss,oss,oss,unknown,oss,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,106,109,säger,säger,säger,unknown,säger,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,107,110,aldrig,aldrig,aldrig,unknown,aldrig,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,108,111,varit,varit,varit,unknown,varit,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,109,113,mitt,mitt,mitt,unknown,mitt,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,110,114,blev,blev,blev,unknown,blev,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,111,115,rätt,rätt,rätt,unknown,rätt,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,112,117,dom,dom,dom,unknown,dom,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,113,118,sedan,sedan,sedan,unknown,sedan,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,114,119,själv,själv,själv,unknown,själv,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,115,120,behöver,behöver,behöver,unknown,behöver,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,116,121,några,några,några,unknown,några,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,117,122,svenska,svenska,svenska,unknown,svenska,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,118,123,åt,åt,åt,unknown,åt,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,119,124,första,första,första,unknown,första,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,120,125,nog,nog,nog,unknown,nog,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
sv,v1,1,121,126,tar,tar,tar,unknown,tar,wordfreq:sv,wordfreq_seeded;deterministically_filtered;structurally_curated
