language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
tr,v1,1,94,102,bütün,bütün,bütün,unknown,bütün,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,95,103,istanbul,istanbul,istanbul,unknown,istanbul,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,96,104,iş,iş,iş,unknown,iş,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,97,105,senin,senin,senin,unknown,senin,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,98,106,dünya,dünya,dünya,unknown,dünya,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,99,107,genel,genel,genel,unknown,genel,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,100,108,hemen,hemen,hemen,unknown,hemen,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,101,109,yine,yine,yine,unknown,yine,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,102,110,adam,adam,adam,unknown,adam,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,103,111,siz,siz,siz,unknown,siz,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,104,112,tam,tam,tam,unknown,tam,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,105,113,uzun,uzun,uzun,unknown,uzun,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,106,114,bizim,bizim,bizim,unknown,bizim,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,107,115,bugün,bugün,bugün,unknown,bugün,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,108,116,saat,saat,saat,unknown,saat,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,109,119,az,az,az,unknown,az,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,110,120,bunun,bunun,bunun,unknown,bunun,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,111,121,eden,eden,eden,unknown,eden,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,112,122,hakkında,hakkında,hakkında,unknown,hakkında,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,113,123,küçük,küçük,küçük,unknown,küçük,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,114,124,size,size,size,unknown,size,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,115,125,teşekkürler,teşekkürler,teşekkürler,unknown,teşekkürler,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,116,126,alan,alan,alan,unknown,alan,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,117,127,bazı,bazı,bazı,unknown,bazı,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,118,128,geri,geri,geri,unknown,geri,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,119,129,olacak,olacak,olacak,unknown,olacak,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,120,130,gelen,gelen,gelen,unknown,gelen,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,121,131,insan,insan,insan,unknown,insan,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,122,132,kadın,kadın,kadın,unknown,kadın,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,123,133,onu,onu,onu,unknown,onu,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,124,134,üç,üç,üç,unknown,üç,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,125,135,biraz,biraz,biraz,unknown,biraz,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,126,136,gece,gece,gece,unknown,gece,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,127,137,hem,hem,hem,unknown,hem,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,128,138,kişi,kişi,kişi,unknown,kişi,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,129,139,yani,yani,yani,unknown,yani,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,130,140,ayrıca,ayrıca,ayrıca,unknown,ayrıca,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,131,141,eski,eski,eski,unknown,eski,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,132,142,i,i,i,unknown,i,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,133,143,kabul,kabul,kabul,unknown,kabul,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,134,144,etti,etti,etti,unknown,etti,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,135,145,hiçbir,hiçbir,hiçbir,unknown,hiçbir,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,136,146,ilgili,ilgili,ilgili,unknown,ilgili,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,137,147,yapılan,yapılan,yapılan,unknown,yapılan,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,138,148,özel,özel,özel,unknown,özel,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,139,149,bize,bize,bize,unknown,bize,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,140,150,evet,evet,evet,unknown,evet,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,141,151,gerçek,gerçek,gerçek,unknown,gerçek,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,142,152,e,e,e,unknown,e,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,143,153,vardır,vardır,vardır,unknown,vardır,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,144,154,fakat,fakat,fakat,unknown,fakat,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,145,155,kez,kez,kez,unknown,kez,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,146,156,sahip,sahip,sahip,unknown,sahip,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,147,157,yüksek,yüksek,yüksek,unknown,yüksek,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,148,158,zaten,zaten,zaten,unknown,zaten,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,149,159,üzerine,üzerine,üzerine,unknown,üzerine,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,150,161,geldi,geldi,geldi,unknown,geldi,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,151,162,kim,kim,kim,unknown,kim,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,152,163,mu,mu,mu,unknown,mu,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,153,164,sizin,sizin,sizin,unknown,sizin,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,154,165,bulunan,bulunan,bulunan,unknown,bulunan,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,155,166,devlet,devlet,devlet,unknown,devlet,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,156,167,farklı,farklı,farklı,unknown,farklı,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,157,168,hep,hep,hep,unknown,hep,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,158,169,kız,kız,kız,unknown,kız,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,159,170,üzerinde,üzerinde,üzerinde,unknown,üzerinde,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,160,171,eğer,eğer,eğer,unknown,eğer,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,161,172,geliyor,geliyor,geliyor,unknown,geliyor,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,162,173,herkes,herkes,herkes,unknown,herkes,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,163,174,ediyor,ediyor,ediyor,unknown,ediyor,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,164,175,hala,hala,hala,unknown,hala,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,165,176,lütfen,lütfen,lütfen,unknown,lütfen,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,166,177,çocuk,çocuk,çocuk,unknown,çocuk,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,167,178,burada,burada,burada,unknown,burada,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,168,179,onun,onun,onun,unknown,onun,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,169,180,para,para,para,unknown,para,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,170,181,su,su,su,unknown,su,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,171,182,üzere,üzere,üzere,unknown,üzere,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,172,183,an,an,an,unknown,an,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,173,184,bin,bin,bin,unknown,bin,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,174,185,söz,söz,söz,unknown,söz,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,175,186,bizi,bizi,bizi,unknown,bizi,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,176,187,kimse,kimse,kimse,unknown,kimse,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,177,188,yerine,yerine,yerine,unknown,yerine,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,178,189,yılında,yılında,yılında,unknown,yılında,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,179,190,el,el,el,unknown,el,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,180,191,etmek,etmek,etmek,unknown,etmek,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,181,192,günü,günü,günü,unknown,günü,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,182,193,in,in,in,unknown,in,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,183,194,istiyorum,istiyorum,istiyorum,unknown,istiyorum,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,184,195,hayır,hayır,hayır,unknown,hayır,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,185,196,kötü,kötü,kötü,unknown,kötü,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,186,197,demek,demek,demek,unknown,demek,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,187,198,erkek,erkek,erkek,unknown,erkek,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,188,199,bak,bak,bak,unknown,bak,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,189,200,gerek,gerek,gerek,unknown,gerek,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,190,201,ortaya,ortaya,ortaya,unknown,ortaya,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,191,202,sizi,sizi,sizi,unknown,sizi,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,192,203,yapan,yapan,yapan,unknown,yapan,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,193,204,zor,zor,zor,unknown,zor,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,194,205,ay,ay,ay,unknown,ay,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,195,206,belki,belki,belki,unknown,belki,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,196,207,eğitim,eğitim,eğitim,unknown,eğitim,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,197,208,hafta,hafta,hafta,unknown,hafta,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,198,209,ikinci,ikinci,ikinci,unknown,ikinci,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
tr,v1,1,199,210,kısa,kısa,kısa,unknown,kısa,wordfreq:tr,wordfreq_seeded;deterministically_filtered;needs_human_review
