language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
nl,v1,1,106,111,zoals,zoals,zoals,unknown,zoals,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,107,112,iets,iets,iets,unknown,iets,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,108,113,komen,komen,komen,unknown,komen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,109,114,leven,leven,leven,unknown,leven,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,110,115,omdat,omdat,omdat,unknown,omdat,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,111,116,toen,toen,toen,unknown,toen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,112,117,ga,ga,ga,unknown,ga,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,113,118,t,t,t,unknown,t,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,114,119,waren,waren,waren,unknown,waren,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,115,120,hem,hem,hem,unknown,hem,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,116,121,jullie,jullie,jullie,unknown,jullie,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,117,122,tijdens,tijdens,tijdens,unknown,tijdens,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,118,123,altijd,altijd,altijd,unknown,altijd,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,119,124,tussen,tussen,tussen,unknown,tussen,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,120,125,ja,ja,ja,unknown,ja,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,121,126,weet,weet,weet,unknown,weet,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,122,127,wie,wie,wie,unknown,wie,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,123,128,laten,laten,laten,unknown,laten,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,124,129,waarom,waarom,waarom,unknown,waarom,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,125,131,alles,alles,alles,unknown,alles,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
nl,v1,1,126,132,net,net,net,unknown,net,wordfreq:nl,wordfreq_seeded;deterministically_filtered;structurally_curated
