language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
nb,v1,1,117,123,gang,gang,gang,unknown,gang,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,118,124,skulle,skulle,skulle,unknown,skulle,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,119,125,slik,slik,slik,unknown,slik,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,120,126,bra,bra,bra,unknown,bra,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,121,127,norske,norske,norske,unknown,norske,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,122,128,kom,kom,kom,unknown,kom,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,123,129,samme,samme,samme,unknown,samme,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,124,130,sammen,sammen,sammen,unknown,sammen,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,125,131,under,under,under,unknown,under,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,126,132,vet,vet,vet,unknown,vet,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,127,133,annet,annet,annet,unknown,annet,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,128,134,bedre,bedre,bedre,unknown,bedre,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,129,135,disse,disse,disse,unknown,disse,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,130,136,gå,gå,gå,unknown,gå,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,131,137,aldri,aldri,aldri,unknown,aldri,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,132,138,ja,ja,ja,unknown,ja,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,133,139,tar,tar,tar,unknown,tar,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,134,140,blitt,blitt,blitt,unknown,blitt,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,135,141,oslo,oslo,oslo,unknown,oslo,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,136,142,mellom,mellom,mellom,unknown,mellom,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,137,143,ville,ville,ville,unknown,ville,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,138,144,sett,sett,sett,unknown,sett,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,139,145,tid,tid,tid,unknown,tid,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
nb,v1,1,140,146,veldig,veldig,veldig,unknown,veldig,wordfreq:nb,wordfreq_seeded;deterministically_filtered;structurally_curated
