language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
cs,v1,1,155,163,vůbec,vůbec,vůbec,unknown,vůbec,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,156,164,ano,ano,ano,unknown,ano,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,157,165,byly,byly,byly,unknown,byly,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,158,166,stejně,stejně,stejně,unknown,stejně,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,159,167,život,život,život,unknown,život,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,160,169,jí,jí,jí,unknown,jí,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,161,170,lidé,lidé,lidé,unknown,lidé,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,162,171,možná,možná,možná,unknown,možná,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,163,172,máme,máme,máme,unknown,máme,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,164,173,pouze,pouze,pouze,unknown,pouze,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,165,174,tento,tento,tento,unknown,tento,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,166,175,budu,budu,budu,unknown,budu,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,167,176,hodně,hodně,hodně,unknown,hodně,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,168,177,opravdu,opravdu,opravdu,unknown,opravdu,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,169,178,poslední,poslední,poslední,unknown,poslední,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,170,179,prostě,prostě,prostě,unknown,prostě,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,171,180,rok,rok,rok,unknown,rok,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,172,181,tři,tři,tři,unknown,tři,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,173,182,děti,děti,děti,unknown,děti,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,174,183,my,my,my,unknown,my,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,175,184,ní,ní,ní,unknown,ní,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,176,185,svou,svou,svou,unknown,svou,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,177,186,jo,jo,jo,unknown,jo,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,178,187,měli,měli,měli,unknown,měli,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,179,188,něj,něj,něj,unknown,něj,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,180,189,této,této,této,unknown,této,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,181,191,byli,byli,byli,unknown,byli,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,182,192,kterou,kterou,kterou,unknown,kterou,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,183,193,moje,moje,moje,unknown,moje,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
cs,v1,1,184,194,pár,pár,pár,unknown,pár,wordfreq:cs,wordfreq_seeded;deterministically_filtered;structurally_curated
