language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
da,v1,1,72,78,mange,mange,mange,unknown,mange,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,73,79,vores,vores,vores,unknown,vores,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,74,80,får,får,får,unknown,får,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,75,81,kun,kun,kun,unknown,kun,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,76,82,deres,deres,deres,unknown,deres,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,77,83,helt,helt,helt,unknown,helt,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,78,84,end,end,end,unknown,end,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,79,85,jo,jo,jo,unknown,jo,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,80,86,kommer,kommer,kommer,unknown,kommer,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,81,87,må,må,må,unknown,må,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,82,88,dag,dag,dag,unknown,dag,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,83,89,denne,denne,denne,unknown,denne,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,84,90,dette,dette,dette,unknown,dette,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,85,91,hans,hans,hans,unknown,hans,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,86,92,ind,ind,ind,unknown,ind,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,87,93,flere,flere,flere,unknown,flere,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,88,94,gør,gør,gør,unknown,gør,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,89,95,ja,ja,ja,unknown,ja,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,90,96,nok,nok,nok,unknown,nok,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,91,97,andre,andre,andre,unknown,andre,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,92,98,mod,mod,mod,unknown,mod,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,93,99,alt,alt,alt,unknown,alt,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
da,v1,1,94,100,været,været,været,unknown,været,wordfreq:da,wordfreq_seeded;deterministically_filtered;structurally_curated
