language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
fi,v1,1,96,102,enemmän,enemmän,enemmän,unknown,enemmän,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,97,103,eri,eri,eri,unknown,eri,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,98,104,ettei,ettei,ettei,unknown,ettei,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,99,105,tästä,tästä,tästä,unknown,tästä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,100,106,he,he,he,unknown,he,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,101,107,joten,joten,joten,unknown,joten,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,102,108,kiitos,kiitos,kiitos,unknown,kiitos,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,103,109,pitäisi,pitäisi,pitäisi,unknown,pitäisi,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,104,110,tätä,tätä,tätä,unknown,tätä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,105,111,vastaan,vastaan,vastaan,unknown,vastaan,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,106,112,aikana,aikana,aikana,unknown,aikana,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,107,113,esimerkiksi,esimerkiksi,esimerkiksi,unknown,esimerkiksi,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,108,114,osa,osa,osa,unknown,osa,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,109,115,yli,yli,yli,unknown,yli,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,110,116,siellä,siellä,siellä,unknown,siellä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,111,117,vai,vai,vai,unknown,vai,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,112,119,no,no,no,unknown,no,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,113,120,kuinka,kuinka,kuinka,unknown,kuinka,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,114,121,pois,pois,pois,unknown,pois,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,115,122,suomi,suomi,suomi,unknown,suomi,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,116,123,vuotta,vuotta,vuotta,unknown,vuotta,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,117,124,aivan,aivan,aivan,unknown,aivan,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,118,125,ilman,ilman,ilman,unknown,ilman,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,119,126,niitä,niitä,niitä,unknown,niitä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,120,127,edes,edes,edes,unknown,edes,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,121,128,mm,mm,mm,unknown,mm,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,122,130,lisää,lisää,lisää,unknown,lisää,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,123,131,olivat,olivat,olivat,unknown,olivat,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,124,132,mies,mies,mies,unknown,mies,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,125,133,sai,sai,sai,unknown,sai,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,126,134,tällä,tällä,tällä,unknown,tällä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,127,135,aikaa,aikaa,aikaa,unknown,aikaa,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,128,136,oikein,oikein,oikein,unknown,oikein,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
